subset,protocol,method,seed,metric,variable,value,metrics_path,predictions_path,config_path
single-complete,standard,coord_mlp,4,acc,specific_humidity_dex,0.7572708461019728,,,
single-complete,standard,coord_mlp,4,acc,cloud_fraction,0.6507967280017005,,,
single-complete,standard,coord_mlp,4,acc,u,0.6349636250072055,,,
single-complete,standard,coord_mlp,4,acc,v,0.6184534960322909,,,
single-complete,standard,coord_mlp,4,acc,asr,0.9691991209983826,,,
single-complete,standard,coord_mlp,4,acc,olr,0.7916766405105591,,,
single-complete,standard,coord_mlp,4,ramse,surface_temperature,14.727021217346191,,,
single-complete,standard,coord_mlp,4,ramse,temperature,9.46246830622355,,,
single-complete,standard,coord_mlp,4,ramse,specific_humidity_dex,0.6009645793173048,,,
single-complete,standard,coord_mlp,4,ramse,cloud_fraction,0.12176549972759353,,,
single-complete,standard,coord_mlp,4,ramse,u,10.88518434100681,,,
single-complete,standard,coord_mlp,4,ramse,v,5.133772744072808,,,
single-complete,standard,coord_mlp,4,ramse,asr,71.6517562866211,,,
single-complete,standard,coord_mlp,4,ramse,olr,27.984722137451172,,,
single-complete,standard,gplfr,0,rmse,surface_temperature,9.417487144470215,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,rmse,temperature,8.161766105228,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,rmse,specific_humidity_dex,0.4493696358468797,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,rmse,cloud_fraction,0.07627974326411883,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,rmse,u,7.447661293877496,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,rmse,v,3.5311720106336804,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,rmse,asr,25.12626075744629,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,rmse,olr,16.345109939575195,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,acc,surface_temperature,0.9785293340682983,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,acc,temperature,0.6922223601076338,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,acc,specific_humidity_dex,0.8493181135919359,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,acc,cloud_fraction,0.751752946111891,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,acc,u,0.7452389266755846,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,acc,v,0.7048215932316251,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,acc,asr,0.9961776733398438,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,acc,olr,0.9127888083457947,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,ramse,surface_temperature,9.594372749328613,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,ramse,temperature,8.437607924143473,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,ramse,specific_humidity_dex,0.46535514129532707,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,ramse,cloud_fraction,0.08704078073302905,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,ramse,u,8.807134972678291,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,ramse,v,4.177716573079427,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,ramse,asr,26.40918731689453,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,ramse,olr,17.304847717285156,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,energy_score,surface_temperature,7.592059135437012,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,energy_score,temperature,6.465912077162001,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,energy_score,specific_humidity_dex,0.35509108669228023,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,energy_score,cloud_fraction,0.05631093680858612,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,energy_score,u,5.869046131769816,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,energy_score,v,2.745077888170878,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,energy_score,asr,19.655611038208008,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,energy_score,olr,12.904600143432617,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,spread_skill_ratio,surface_temperature,0.915000319480896,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,spread_skill_ratio,temperature,0.9358282619052463,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,spread_skill_ratio,specific_humidity_dex,0.871542235215505,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,spread_skill_ratio,cloud_fraction,0.9459002415339152,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,spread_skill_ratio,u,0.792487363020579,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,spread_skill_ratio,v,0.740419844786326,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,spread_skill_ratio,asr,0.6980881094932556,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,0,spread_skill_ratio,olr,0.9966283440589905,results/models/single-complete/gplfr/metrics_standard.json,results/models/single-complete/gplfr/predictions.npz,results/models/single-complete/gplfr/config.json
single-complete,standard,gplfr,1,rmse,surface_temperature,9.315496444702148,,,
single-complete,standard,gplfr,1,rmse,temperature,8.039928648206923,,,
single-complete,standard,gplfr,1,rmse,specific_humidity_dex,0.4451456798447503,,,
single-complete,standard,gplfr,1,rmse,cloud_fraction,0.07676157934798135,,,
single-complete,standard,gplfr,1,rmse,u,7.471946133507623,,,
single-complete,standard,gplfr,1,rmse,v,3.5565365023083158,,,
single-complete,standard,gplfr,1,rmse,asr,24.973485946655273,,,
single-complete,standard,gplfr,1,rmse,olr,16.13487434387207,,,
single-complete,standard,gplfr,1,acc,surface_temperature,0.9780184626579285,,,
single-complete,standard,gplfr,1,acc,temperature,0.6950641340679593,,,
single-complete,standard,gplfr,1,acc,specific_humidity_dex,0.8481732805569967,,,
single-complete,standard,gplfr,1,acc,cloud_fraction,0.748601194885042,,,
single-complete,standard,gplfr,1,acc,u,0.7416922582520379,,,
single-complete,standard,gplfr,1,acc,v,0.6975669463475546,,,
single-complete,standard,gplfr,1,acc,asr,0.9961255788803101,,,
single-complete,standard,gplfr,1,acc,olr,0.9128409624099731,,,
single-complete,standard,gplfr,1,ramse,surface_temperature,9.498029708862305,,,
single-complete,standard,gplfr,1,ramse,temperature,8.314872953626844,,,
single-complete,standard,gplfr,1,ramse,specific_humidity_dex,0.46090824405352276,,,
single-complete,standard,gplfr,1,ramse,cloud_fraction,0.08766787747542064,,,
single-complete,standard,gplfr,1,ramse,u,8.824704885482788,,,
single-complete,standard,gplfr,1,ramse,v,4.206314908133613,,,
single-complete,standard,gplfr,1,ramse,asr,26.331533432006836,,,
single-complete,standard,gplfr,1,ramse,olr,17.074100494384766,,,
single-complete,standard,gplfr,1,energy_score,surface_temperature,7.512676239013672,,,
single-complete,standard,gplfr,1,energy_score,temperature,6.3425906499226885,,,
single-complete,standard,gplfr,1,energy_score,specific_humidity_dex,0.34971480071544647,,,
single-complete,standard,gplfr,1,energy_score,cloud_fraction,0.056528450093335576,,,
single-complete,standard,gplfr,1,energy_score,u,5.922251383463542,,,
single-complete,standard,gplfr,1,energy_score,v,2.7825847599241467,,,
single-complete,standard,gplfr,1,energy_score,asr,19.727825164794922,,,
single-complete,standard,gplfr,1,energy_score,olr,12.787303924560547,,,
single-complete,standard,gplfr,1,spread_skill_ratio,surface_temperature,0.8389602899551392,,,
single-complete,standard,gplfr,1,spread_skill_ratio,temperature,0.8664653566148546,,,
single-complete,standard,gplfr,1,spread_skill_ratio,specific_humidity_dex,0.8129040201505026,,,
single-complete,standard,gplfr,1,spread_skill_ratio,cloud_fraction,0.9254390729798211,,,
single-complete,standard,gplfr,1,spread_skill_ratio,u,0.7453395194477506,,,
single-complete,standard,gplfr,1,spread_skill_ratio,v,0.7062354882558187,,,
single-complete,standard,gplfr,1,spread_skill_ratio,asr,0.6715231537818909,,,
single-complete,standard,gplfr,1,spread_skill_ratio,olr,0.960015594959259,,,
single-complete,standard,gplfr,2,rmse,surface_temperature,9.521770477294922,,,
single-complete,standard,gplfr,2,rmse,temperature,8.134625646803114,,,
single-complete,standard,gplfr,2,rmse,specific_humidity_dex,0.44695844915178085,,,
single-complete,standard,gplfr,2,rmse,cloud_fraction,0.07667972106072637,,,
single-complete,standard,gplfr,2,rmse,u,7.466276910569933,,,
single-complete,standard,gplfr,2,rmse,v,3.5249050590727062,,,
single-complete,standard,gplfr,2,rmse,asr,25.566471099853516,,,
single-complete,standard,gplfr,2,rmse,olr,16.482975006103516,,,
single-complete,standard,gplfr,2,acc,surface_temperature,0.9780500531196594,,,
single-complete,standard,gplfr,2,acc,temperature,0.6904599037435319,,,
single-complete,standard,gplfr,2,acc,specific_humidity_dex,0.847396731376648,,,
single-complete,standard,gplfr,2,acc,cloud_fraction,0.7505970266130235,,,
single-complete,standard,gplfr,2,acc,u,0.7434882720311483,,,
single-complete,standard,gplfr,2,acc,v,0.704183452659183,,,
single-complete,standard,gplfr,2,acc,asr,0.9961413741111755,,,
single-complete,standard,gplfr,2,acc,olr,0.9101386070251465,,,
single-complete,standard,gplfr,2,ramse,surface_temperature,9.701570510864258,,,
single-complete,standard,gplfr,2,ramse,temperature,8.401645077599419,,,
single-complete,standard,gplfr,2,ramse,specific_humidity_dex,0.46302056312561035,,,
single-complete,standard,gplfr,2,ramse,cloud_fraction,0.08752971059746212,,,
single-complete,standard,gplfr,2,ramse,u,8.829179684321085,,,
single-complete,standard,gplfr,2,ramse,v,4.162991126378377,,,
single-complete,standard,gplfr,2,ramse,asr,26.948686599731445,,,
single-complete,standard,gplfr,2,ramse,olr,17.446613311767578,,,
single-complete,standard,gplfr,2,energy_score,surface_temperature,7.513068199157715,,,
single-complete,standard,gplfr,2,energy_score,temperature,6.364256593916151,,,
single-complete,standard,gplfr,2,energy_score,specific_humidity_dex,0.348844298058086,,,
single-complete,standard,gplfr,2,energy_score,cloud_fraction,0.0566096357587311,,,
single-complete,standard,gplfr,2,energy_score,u,5.862825711568196,,,
single-complete,standard,gplfr,2,energy_score,v,2.735756370756361,,,
single-complete,standard,gplfr,2,energy_score,asr,20.18579864501953,,,
single-complete,standard,gplfr,2,energy_score,olr,12.975531578063965,,,
single-complete,standard,gplfr,2,spread_skill_ratio,surface_temperature,0.8328279852867126,,,
single-complete,standard,gplfr,2,spread_skill_ratio,temperature,0.8517738448248969,,,
single-complete,standard,gplfr,2,spread_skill_ratio,specific_humidity_dex,0.8176251649856567,,,
single-complete,standard,gplfr,2,spread_skill_ratio,cloud_fraction,0.9587230947282579,,,
single-complete,standard,gplfr,2,spread_skill_ratio,u,0.7695304022894965,,,
single-complete,standard,gplfr,2,spread_skill_ratio,v,0.7516574396027459,,,
single-complete,standard,gplfr,2,spread_skill_ratio,asr,0.6729233860969543,,,
single-complete,standard,gplfr,2,spread_skill_ratio,olr,0.9647965431213379,,,
single-complete,standard,gplfr,3,rmse,surface_temperature,9.36893081665039,,,
single-complete,standard,gplfr,3,rmse,temperature,8.066564400990805,,,
single-complete,standard,gplfr,3,rmse,specific_humidity_dex,0.44952945245636833,,,
single-complete,standard,gplfr,3,rmse,cloud_fraction,0.07670834329393175,,,
single-complete,standard,gplfr,3,rmse,u,7.4744771586524115,,,
single-complete,standard,gplfr,3,rmse,v,3.5327826076083713,,,
single-complete,standard,gplfr,3,rmse,asr,25.141986846923828,,,
single-complete,standard,gplfr,3,rmse,olr,16.38482093811035,,,
single-complete,standard,gplfr,3,acc,surface_temperature,0.9774579405784607,,,
single-complete,standard,gplfr,3,acc,temperature,0.6905842158529494,,,
single-complete,standard,gplfr,3,acc,specific_humidity_dex,0.8494257264667087,,,
single-complete,standard,gplfr,3,acc,cloud_fraction,0.7491463720798492,,,
single-complete,standard,gplfr,3,acc,u,0.7414891852272881,,,
single-complete,standard,gplfr,3,acc,v,0.6986454857720269,,,
single-complete,standard,gplfr,3,acc,asr,0.9961271286010742,,,
single-complete,standard,gplfr,3,acc,olr,0.910535991191864,,,
single-complete,standard,gplfr,3,ramse,surface_temperature,9.548619270324707,,,
single-complete,standard,gplfr,3,ramse,temperature,8.3467984729343,,,
single-complete,standard,gplfr,3,ramse,specific_humidity_dex,0.4647480845451355,,,
single-complete,standard,gplfr,3,ramse,cloud_fraction,0.0878609965244929,,,
single-complete,standard,gplfr,3,ramse,u,8.817974832322863,,,
single-complete,standard,gplfr,3,ramse,v,4.185294363233778,,,
single-complete,standard,gplfr,3,ramse,asr,26.4523983001709,,,
single-complete,standard,gplfr,3,ramse,olr,17.34225082397461,,,
single-complete,standard,gplfr,3,energy_score,surface_temperature,7.735203266143799,,,
single-complete,standard,gplfr,3,energy_score,temperature,6.503839280870226,,,
single-complete,standard,gplfr,3,energy_score,specific_humidity_dex,0.3634701983796226,,,
single-complete,standard,gplfr,3,energy_score,cloud_fraction,0.05670015969210201,,,
single-complete,standard,gplfr,3,energy_score,u,5.942114141252306,,,
single-complete,standard,gplfr,3,energy_score,v,2.7656890286339655,,,
single-complete,standard,gplfr,3,energy_score,asr,19.89984703063965,,,
single-complete,standard,gplfr,3,energy_score,olr,12.920326232910156,,,
single-complete,standard,gplfr,3,spread_skill_ratio,surface_temperature,0.9343443512916565,,,
single-complete,standard,gplfr,3,spread_skill_ratio,temperature,0.9734545548756918,,,
single-complete,standard,gplfr,3,spread_skill_ratio,specific_humidity_dex,0.8839905328220792,,,
single-complete,standard,gplfr,3,spread_skill_ratio,cloud_fraction,0.9335883193545871,,,
single-complete,standard,gplfr,3,spread_skill_ratio,u,0.790144854121738,,,
single-complete,standard,gplfr,3,spread_skill_ratio,v,0.7340743806627061,,,
single-complete,standard,gplfr,3,spread_skill_ratio,asr,0.7059488892555237,,,
single-complete,standard,gplfr,3,spread_skill_ratio,olr,0.9769772887229919,,,
single-complete,standard,gplfr,4,rmse,surface_temperature,9.263863563537598,,,
single-complete,standard,gplfr,4,rmse,temperature,7.993041303422716,,,
single-complete,standard,gplfr,4,rmse,specific_humidity_dex,0.4430188900894589,,,
single-complete,standard,gplfr,4,rmse,cloud_fraction,0.07716174672047298,,,
single-complete,standard,gplfr,4,rmse,u,7.608733309639825,,,
single-complete,standard,gplfr,4,rmse,v,3.6204823123084173,,,
single-complete,standard,gplfr,4,rmse,asr,24.5791015625,,,
single-complete,standard,gplfr,4,rmse,olr,16.149646759033203,,,
single-complete,standard,gplfr,4,acc,surface_temperature,0.9769816994667053,,,
single-complete,standard,gplfr,4,acc,temperature,0.6919195287757449,,,
single-complete,standard,gplfr,4,acc,specific_humidity_dex,0.8456018898222182,,,
single-complete,standard,gplfr,4,acc,cloud_fraction,0.7462039258744981,,,
single-complete,standard,gplfr,4,acc,u,0.7341231372621324,,,
single-complete,standard,gplfr,4,acc,v,0.687826500998603,,,
single-complete,standard,gplfr,4,acc,asr,0.9961320757865906,,,
single-complete,standard,gplfr,4,acc,olr,0.9102845191955566,,,
single-complete,standard,gplfr,4,ramse,surface_temperature,9.449528694152832,,,
single-complete,standard,gplfr,4,ramse,temperature,8.286510785420736,,,
single-complete,standard,gplfr,4,ramse,specific_humidity_dex,0.4586627682050069,,,
single-complete,standard,gplfr,4,ramse,cloud_fraction,0.08849549334910181,,,
single-complete,standard,gplfr,4,ramse,u,8.991276449627346,,,
single-complete,standard,gplfr,4,ramse,v,4.310596015718248,,,
single-complete,standard,gplfr,4,ramse,asr,25.904104232788086,,,
single-complete,standard,gplfr,4,ramse,olr,17.067197799682617,,,
single-complete,standard,gplfr,4,energy_score,surface_temperature,7.490739822387695,,,
single-complete,standard,gplfr,4,energy_score,temperature,6.362126297420925,,,
single-complete,standard,gplfr,4,energy_score,specific_humidity_dex,0.35444465114010704,,,
single-complete,standard,gplfr,4,energy_score,cloud_fraction,0.056917404755949974,,,
single-complete,standard,gplfr,4,energy_score,u,6.037218941582574,,,
single-complete,standard,gplfr,4,energy_score,v,2.8330303960376315,,,
single-complete,standard,gplfr,4,energy_score,asr,19.53131675720215,,,
single-complete,standard,gplfr,4,energy_score,olr,12.700630187988281,,,
single-complete,standard,gplfr,4,spread_skill_ratio,surface_temperature,0.913436770439148,,,
single-complete,standard,gplfr,4,spread_skill_ratio,temperature,0.9252551992734274,,,
single-complete,standard,gplfr,4,spread_skill_ratio,specific_humidity_dex,0.8490834567281935,,,
single-complete,standard,gplfr,4,spread_skill_ratio,cloud_fraction,0.865846660402086,,,
single-complete,standard,gplfr,4,spread_skill_ratio,u,0.7220798863304986,,,
single-complete,standard,gplfr,4,spread_skill_ratio,v,0.6550123426649306,,,
single-complete,standard,gplfr,4,spread_skill_ratio,asr,0.6434914469718933,,,
single-complete,standard,gplfr,4,spread_skill_ratio,olr,0.9299799203872681,,,
single-complete,standard,knn,0,rmse,surface_temperature,14.04312515258789,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,rmse,temperature,11.710764249165853,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,rmse,specific_humidity_dex,0.5827789637777541,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,rmse,cloud_fraction,0.09021416554848354,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,rmse,u,8.528238217035929,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,rmse,v,3.824903276231554,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,rmse,asr,28.64497947692871,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,rmse,olr,20.43890953063965,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,acc,surface_temperature,0.9732130765914917,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,acc,temperature,0.6853954229089949,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,acc,specific_humidity_dex,0.8322146038214365,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,acc,cloud_fraction,0.7063587175475227,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,acc,u,0.7170114616552988,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,acc,v,0.7057262659072876,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,acc,asr,0.9951589703559875,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,acc,olr,0.8821882009506226,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,ramse,surface_temperature,14.254867553710938,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,ramse,temperature,12.054718653361002,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,ramse,specific_humidity_dex,0.5972071058220334,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,ramse,cloud_fraction,0.10622818312711185,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,ramse,u,10.268812974294027,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,ramse,v,4.60454257329305,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,ramse,asr,30.263978958129883,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,knn,0,ramse,olr,21.830724716186523,results/models/single-complete/knn/metrics_standard.json,results/models/single-complete/knn/predictions.npz,results/models/single-complete/knn/config.json
single-complete,standard,pca_gbt,0,rmse,surface_temperature,11.4658784866333,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,rmse,temperature,9.977639940049913,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,rmse,specific_humidity_dex,0.5541372067398496,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,rmse,cloud_fraction,0.08617211505770683,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,rmse,u,8.538093169530233,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,rmse,v,3.940374904208713,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,rmse,asr,28.376392364501953,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,rmse,olr,19.93459701538086,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,acc,surface_temperature,0.9729262590408325,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,acc,temperature,0.6132861028114954,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,acc,specific_humidity_dex,0.8229340579774644,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,acc,cloud_fraction,0.7201280560758379,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,acc,u,0.6723361909389496,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,acc,v,0.6649621029694875,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,acc,asr,0.9955487847328186,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
single-complete,standard,pca_gbt,0,acc,olr,0.8738917708396912,results/models/single-complete/pca_gbt/metrics_standard.json,results/models/single-complete/pca_gbt/predictions.npz,results/models/single-complete/pca_gbt/config.json
