subset,protocol,method,metric,variable,value,metrics_path,predictions_path,config_path
multi-partial,standard,gplfr,rmse,u,9.448803877830505,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,rmse,v,4.115927767753601,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,rmse,asr,22.54296875,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,rmse,olr,16.022092819213867,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,acc,surface_temperature,0.9728075265884399,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,acc,temperature,0.6897822171449661,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,acc,specific_humidity_dex,0.7951019674539566,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,acc,cloud_fraction,0.7134550720453262,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,acc,u,0.730571860074997,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,acc,v,0.7024211257696151,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,acc,asr,0.9968134164810181,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,acc,olr,0.8886244297027588,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,ramse,surface_temperature,10.036452293395996,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,ramse,temperature,8.498482751846314,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,ramse,specific_humidity_dex,0.44650043547153473,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,ramse,cloud_fraction,0.08905552104115486,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,ramse,u,11.35906081199646,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,ramse,v,4.9014819145202635,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,ramse,asr,23.91234588623047,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,ramse,olr,17.155488967895508,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,energy_score,surface_temperature,7.90910530090332,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,energy_score,temperature,6.6351536273956295,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,energy_score,specific_humidity_dex,0.35568907409906386,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,energy_score,cloud_fraction,0.05794317312538624,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,energy_score,u,7.271187973022461,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,energy_score,v,3.1579710602760316,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,energy_score,asr,18.51345443725586,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,energy_score,olr,12.562516212463379,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,spread_skill_ratio,surface_temperature,1.0642178058624268,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,spread_skill_ratio,temperature,1.01063072681427,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,spread_skill_ratio,specific_humidity_dex,1.1446549773216248,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,spread_skill_ratio,cloud_fraction,1.109632098674774,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,spread_skill_ratio,u,0.6631669938564301,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,spread_skill_ratio,v,0.8273179054260253,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,spread_skill_ratio,asr,1.002403974533081,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,standard,gplfr,spread_skill_ratio,olr,1.0307221412658691,results/models/multi-partial/gplfr/metrics_standard.json,results/models/multi-partial/gplfr/predictions.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_rmse,surface_temperature,0.7348847389221191,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_rmse,temperature,0.6664338707923889,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_rmse,specific_humidity_dex,0.66517174243927,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_rmse,cloud_fraction,0.5590317249298096,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_rmse,u,0.7610818147659302,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_rmse,v,0.7473699450492859,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_rmse,asr,0.5808218121528625,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_rmse,olr,0.6348080635070801,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_acc,surface_temperature,1.047177791595459,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_acc,temperature,5.136190891265869,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_acc,specific_humidity_dex,1.2985533475875854,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_acc,cloud_fraction,1.503434419631958,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_acc,u,3.61397385597229,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_acc,v,1.3620450496673584,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_acc,asr,1.0054055452346802,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_acc,olr,1.176120400428772,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_energy_score,surface_temperature,0.617218554019928,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_energy_score,temperature,0.5470758080482483,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_energy_score,specific_humidity_dex,0.557897686958313,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
multi-partial,shared_planets,gplfr,relative_energy_score,cloud_fraction,0.4141966998577118,results/models/multi-partial/gplfr/metrics_shared_planets.json,results/models/multi-partial/gplfr/predictions_shared_planets.npz,results/models/multi-partial/gplfr/config.json
